Share Capital,Reserves,Borrowings,Other Liabilities,Total Liabilities,Fixed Assets,CWIP,Investments,Other Assets,Total Assets,year_start,Company,Expenses,Other Income,Interest,Depreciation,Profit before tax,Tax %,Net Profit,EPS in Rs,Dividend Payout %,year_start,Price_start,Price_end,year_end,POSC,PE,ROSC,PayPrice,DAMT,DIVY,change
216.0,6859.0,0.0,10074.0,17149.0,4142.0,430.0,3111.0,9466.0,17149.0,Mar 2018,HINDUNILVR,27249.0,507.0,20.0,478.0,7285.0,28.0,5237.0,24.19,82.0,Mar 2019,1617.9583740234375,1815.2821044921875,Mar 2019,24.24537037037037,66.88542265495813,31.75462962962963,5.068115553312261,1983.5800000000002,1.225977152346236,1.1219584716373499
1286.0,103868.0,743834.0,30202.0,879189.0,7904.0,0.0,202994.0,668291.0,879189.0,Mar 2018,ICICIBANK,32230.0,17420.0,31940.0,781.0,7435.0,9.0,6777.0,10.54,14.0,Mar 2019,331.55474853515625,408.4540100097656,Mar 2019,5.269828926905133,31.456807261400026,80.76827371695178,4.222530385058116,147.56,0.44505470258512536,1.2319353344036192
1596.0,8164.0,0.0,63.0,9823.0,57.0,0.0,9733.0,34.0,9823.0,Mar 2018,IDFC,30.0,20.0,0.0,5.0,207.0,11.0,184.0,1.15,65.0,Mar 2019,47.89015197753906,32.523101806640625,Mar 2019,0.11528822055137844,41.64361041525136,5.1152882205513786,135.7272786072711,74.75,1.5608637039836177,0.6791187846280853
1092.0,62410.0,0.0,11870.0,75372.0,9157.0,1442.0,17899.0,46874.0,75372.0,Mar 2018,INFY,44644.0,4019.0,0.0,1408.0,19908.0,19.0,16155.0,36.98,59.0,Mar 2019,650.7757568359375,762.2853393554688,Mar 2019,14.793956043956044,17.598046426066457,57.15201465201465,9.066102936418094,2181.8199999999997,3.3526448658874104,1.1713487039862844
1220.0,50180.0,18.0,10963.0,62381.0,15566.0,5026.0,23397.0,18393.0,62381.0,Mar 2018,ITC,25041.0,2528.0,110.0,1145.0,16852.0,33.0,11223.0,9.2,56.0,Mar 2019,271.5168151855469,217.0365447998047,Mar 2019,9.199180327868852,29.512697302776836,41.131147540983605,20.624873624026264,515.1999999999999,1.8974883734104162,0.7993484479091584
97.0,22691.0,23180.0,14109.0,60077.0,45636.0,2689.0,1490.0,10261.0,60077.0,Mar 2018,JINDALSTEL,13680.0,-345.0,2391.0,1910.0,-672.0,46.0,-362.0,-3.74,0.0,Mar 2019,220.5500030517578,96.5999984741211,Mar 2019,-3.731958762886598,-58.97058905127214,233.9278350515464,0.0,-0.0,-0.0,0.4379959063135963
486.0,9820.0,6409.0,19681.0,36396.0,6715.0,1201.0,7511.0,20970.0,36396.0,Mar 2018,JPASSOCIAT,4942.0,760.0,1009.0,507.0,352.0,0.0,352.0,1.45,0.0,Mar 2019,11.75,2.150000095367432,Mar 2019,0.7242798353909465,8.10344827586207,20.20576131687243,0.0,0.0,0.0,0.18297873152063251
953.0,36529.0,217797.0,9654.0,264933.0,1527.0,0.0,64562.0,198844.0,264933.0,Mar 2018,KOTAKBANK,7063.0,4052.0,10217.0,303.0,6218.0,34.0,4084.0,21.43,3.0,Mar 2019,1267.7867431640625,1430.739501953125,Mar 2019,4.285414480587618,59.159437385163905,38.3305351521511,0.2366328577086071,64.28999999999999,0.05071042140695449,1.128533256612524
280.0,48737.0,10561.0,56028.0,115607.0,6941.0,653.0,27339.0,80674.0,115607.0,Mar 2018,LT,66678.0,2043.0,1516.0,1049.0,7262.0,26.0,5387.0,38.44,42.0,Mar 2019,1276.094482421875,1259.646484375,Mar 2019,19.239285714285714,33.19704688922672,174.06071428571428,3.291292343830922,1614.48,1.2651727769686063,0.9871106737992796
90.0,15695.0,17.0,2879.0,18681.0,3341.0,1171.0,5363.0,8806.0,18681.0,Mar 2018,LUPIN,7992.0,128.0,33.0,390.0,1794.0,25.0,1345.0,29.74,17.0,Mar 2019,918.9296264648438,732.1176147460938,Mar 2019,14.944444444444445,30.898776949053254,174.38888888888889,1.849978443441815,505.58,0.5501835890795957,0.796706944320184
595.0,29699.0,2958.0,14195.0,47447.0,7859.0,3129.0,20583.0,15876.0,47447.0,Mar 2018,M&M,42462.0,1470.0,112.0,1479.0,6102.0,29.0,4356.0,35.04,20.0,Mar 2019,920.4102783203124,520.6806640625,Mar 2019,7.321008403361344,26.267416618730376,49.91428571428571,2.1729440088933676,700.8,0.761399580716236,0.5657049647606148
151.0,41606.0,111.0,17502.0,59370.0,13359.0,2126.0,35290.0,8595.0,59370.0,Mar 2018,MARUTI,67647.0,1991.0,346.0,2758.0,11003.0,30.0,7722.0,255.62,31.0,Mar 2019,8646.2919921875,6030.70654296875,Mar 2019,51.13907284768212,33.82478676233276,275.5364238410596,0.3585351966832784,7924.22,0.9164876697617962,0.6974905021040111
8245.0,93532.0,121605.0,44579.0,267962.0,119759.0,79076.0,10047.0,59079.0,267962.0,Mar 2018,NTPC,58596.0,1839.0,3996.0,7099.0,15600.0,34.0,10343.0,10.45,41.0,Mar 2019,111.13996887207033,101.7377471923828,Mar 2019,1.2544572468162523,10.635403719815343,11.34408732565191,36.8904188260065,428.45,3.8550487673176796,0.9154019766686265
6417.0,186968.0,25592.0,72631.0,291608.0,9364.0,35384.0,85731.0,161130.0,291608.0,Mar 2018,ONGC,47942.0,7884.0,1508.0,14470.0,28892.0,31.0,19945.0,15.54,42.0,Mar 2019,144.0933837890625,104.2197494506836,Mar 2019,3.1081502259622877,9.272418519244692,29.136356552906342,29.14776438416046,652.68,4.529562585298535,0.7232792145630386
552.0,40522.0,703077.0,21679.0,765830.0,6349.0,0.0,200306.0,559175.0,765830.0,Mar 2018,PNB,42802.0,8881.0,33073.0,576.0,-19575.0,37.0,-12283.0,-44.49,0.0,Mar 2019,86.3499984741211,64.9000015258789,Mar 2019,-22.2518115942029,-1.9408855579708044,73.40942028985508,0.0,-0.0,-0.0,0.7515923876400449
5232.0,49183.0,131213.0,38306.0,223933.0,153610.0,30307.0,1608.0,38408.0,223933.0,Mar 2018,POWERGRID,4106.0,4577.0,7591.0,9091.0,13554.0,39.0,8245.0,11.82,33.0,Mar 2019,117.16404724121094,127.82621002197266,Mar 2019,1.5758792048929664,9.912355942572837,9.400420489296636,28.165636794759575,390.06,3.329178269140582,1.0910020013119812
6335.0,308297.0,116881.0,186012.0,617525.0,200964.0,99483.0,225222.0,91856.0,617525.0,Mar 2018,RELIANCE,237430.0,8203.0,4656.0,9580.0,45725.0,26.0,33612.0,49.74,11.0,Mar 2019,1202.5045166015625,1228.248291015625,Mar 2019,5.305761641673244,24.17580451551191,48.665666929755325,0.9147574789230282,547.14,0.4550003700163142,1.0214084638008827
263.0,21741.0,12229.0,24554.0,58787.0,15934.0,217.0,18222.0,24414.0,58787.0,Mar 2018,RELINFRA,1063.0,3247.0,1579.0,99.0,1581.0,-5.0,1664.0,63.29,15.0,Mar 2019,463.1227416992188,38.84999847412109,Mar 2019,6.326996197718631,7.317471033326257,82.66539923954373,3.2388821902729945,949.35,2.049888538223778,0.08388704543330919
892.0,218236.0,3068485.0,167135.0,3454749.0,39201.0,792.0,1060987.0,2353770.0,3454749.0,Mar 2018,SBIN,132033.0,44571.0,145646.0,2919.0,-15528.0,58.0,-6547.0,-7.34,-0.0,Mar 2019,303.5474853515625,271.3448181152344,Mar 2019,-7.339686098654709,-41.3552432359077,244.65919282511211,-0.0,0.0,0.0,0.8939122582450925
240.0,22083.0,6884.0,7585.0,36792.0,4645.0,988.0,18355.0,12804.0,36792.0,Mar 2018,SUNPHARMA,7998.0,171.0,388.0,487.0,280.0,-9.0,306.0,1.27,157.0,Mar 2019,631.8721313476562,437.8361511230469,Mar 2019,1.275,497.5371112973671,92.0125,24.846799251163453,199.39000000000001,0.31555435048977587,0.6929189141309815
679.0,19492.0,18464.0,20577.0,59212.0,21604.0,5197.0,16764.0,15648.0,59212.0,Mar 2018,TATAMOTORS,55523.0,1526.0,1744.0,3102.0,-947.0,-9.0,-1035.0,-3.58,0.0,Mar 2019,266.6000061035156,116.6999969482422,Mar 2019,-1.524300441826215,-74.4692754479094,28.706921944035347,0.0,-0.0,-0.0,0.43773441213999764
270.0,12718.0,16571.0,6942.0,36502.0,7967.0,419.0,18392.0,9724.0,36502.0,Mar 2018,TATAPOWER,5261.0,-3497.0,1431.0,663.0,-3316.0,5.0,-3151.0,-11.65,-11.0,Mar 2019,71.97256469726562,54.3017578125,Mar 2019,-11.670370370370371,-6.177902549121512,47.1037037037037,-15.28360153103994,128.15,1.780539578366153,0.7544785716738954
1146.0,60369.0,28126.0,35474.0,125114.0,71729.0,5673.0,24277.0,23435.0,125114.0,Mar 2018,TATASTEEL,43450.0,-2991.0,2811.0,3727.0,6638.0,37.0,4170.0,37.01,27.0,Mar 2019,558.16357421875,328.827392578125,Mar 2019,3.6387434554973823,15.081425944845988,52.67801047120419,4.837291655549422,999.27,1.7902816417188412,0.5891237045311993
191.0,75675.0,225.0,14541.0,90632.0,9440.0,1238.0,37259.0,42695.0,90632.0,Mar 2018,TCS,69551.0,5803.0,30.0,1647.0,31931.0,21.0,25241.0,65.93,38.0,Mar 2019,1921.802001953125,2146.494140625,Mar 2019,132.15183246073298,29.149127892509096,396.2041884816754,1.9773108760101534,2505.34,1.3036410605534943,1.116917423565758
275.0,25648.0,17420.0,11030.0,54373.0,37211.0,1474.0,6163.0,9525.0,54373.0,Mar 2018,ULTRACEMCO,23475.0,373.0,1191.0,1764.0,3302.0,32.0,2231.0,81.25,13.0,Mar 2019,4327.54150390625,4019.897705078125,Mar 2019,8.112727272727273,53.262049278846156,93.26545454545455,0.3004015094543996,1056.25,0.24407622643169968,0.928910260352112
905.0,41358.0,5803.0,10560.0,58625.0,4367.0,1291.0,30683.0,22285.0,58625.0,Mar 2018,WIPRO,35756.0,2480.0,384.0,1015.0,10034.0,23.0,7723.0,12.8,6.0,Mar 2019,228.79640197753903,252.39776611328125,Mar 2019,8.533701657458563,17.874718904495236,45.69944751381215,2.622418861547054,76.80000000000001,0.33566961427802294,1.1031544374463509
372.0,78941.0,40713.0,27143.0,147169.0,35747.0,18369.0,68010.0,25043.0,147169.0,Mar 2018,VEDL,39049.0,8944.0,3353.0,2842.0,9224.0,21.0,7256.0,19.52,109.0,Mar 2019,159.53785705566406,106.31828308105467,Mar 2019,19.50537634408602,8.173045955720495,212.20698924731184,68.3223418012748,2127.68,13.33652111960884,0.666414135448487
96.0,8747.0,614.0,4226.0,13683.0,5221.0,179.0,2964.0,5318.0,13683.0,Mar 2019,ASIANPAINT,12885.0,285.0,81.0,541.0,3170.0,33.0,2132.0,22.23,47.0,Mar 2020,1554.228271484375,1943.189697265625,Mar 2020,22.208333333333332,69.9158016862067,91.11458333333333,3.024008819187954,1044.81,0.6722371605054822,1.2502601663588129
514.0,66162.0,701247.0,33073.0,800997.0,3764.0,273.0,174969.0,621991.0,800997.0,Mar 2019,AXISBANK,27155.0,13130.0,33278.0,710.0,6974.0,33.0,4677.0,18.19,6.0,Mar 2020,645.7000122070312,509.2000122070313,Mar 2020,9.099221789883268,35.497526784333765,128.71984435797665,0.9292240803111858,109.14000000000001,0.16902586020860472,0.7886015217292054
289.0,21491.0,125.0,5476.0,27380.0,1764.0,48.0,19159.0,6409.0,27380.0,Mar 2019,BAJAJ-AUTO,25157.0,1772.0,4.0,266.0,6703.0,30.0,4675.0,161.57,37.0,Mar 2020,2556.975830078125,2913.396484375,Mar 2020,16.176470588235293,15.825808195074117,74.36332179930795,1.4470218906554746,5978.09,2.3379532687320506,1.1393914835268446
530.0,45411.0,705891.0,29155.0,780987.0,6990.0,0.0,182298.0,591699.0,780987.0,Mar 2019,BANKBARODA,23166.0,6294.0,31290.0,910.0,698.0,38.0,434.0,1.64,0.0,Mar 2020,91.4499969482422,51.59999847412109,Mar 2020,0.8188679245283019,55.762193261123294,85.6811320754717,0.0,0.0,0.0,0.564242757747986
1999.0,96307.0,83790.0,40812.0,222908.0,133812.0,5636.0,37580.0,45879.0,222908.0,Mar 2019,BHARTIARTL,34994.0,3112.0,7848.0,15120.0,-5244.0,64.0,-1869.0,-3.4,-53.0,Mar 2020,335.64471435546875,523.4500122070312,Mar 2020,-0.9349674837418709,-98.7190336339614,48.177588794397195,-15.790506369741216,180.2,0.5368772165712012,1.5595359909426876
696.0,30735.0,2586.0,30969.0,64987.0,2967.0,235.0,669.0,61115.0,64987.0,Mar 2019,BHEL,28268.0,744.0,377.0,475.0,2048.0,41.0,1209.0,3.47,58.0,Mar 2020,47.08452987670898,41.650001525878906,Mar 2020,1.7370689655172413,13.569028782913248,44.15948275862069,123.18271022748496,201.26000000000002,4.274440044893728,0.8845793222304565
1967.0,35228.0,29099.0,49334.0,115627.0,46488.0,7066.0,15992.0,46082.0,115627.0,Mar 2019,BPCL,285311.0,2984.0,1319.0,3189.0,10440.0,32.0,7132.0,32.88,52.0,Mar 2020,290.6949462890625,357.26873779296875,Mar 2020,3.6258261311642093,8.84108717424156,17.909506863243518,17.88816787626298,1709.7600000000002,5.881629597715269,1.2290159920348471
161.0,15621.0,0.0,2637.0,18419.0,4189.0,297.0,5815.0,8117.0,18419.0,Mar 2019,CIPLA,9869.0,575.0,17.0,570.0,2493.0,24.0,1888.0,23.44,13.0,Mar 2020,465.7639465332031,744.49267578125,Mar 2020,11.726708074534162,19.870475534692964,97.0248447204969,2.7911134163050257,304.72,0.6542369847818982,1.5984334582414421
6163.0,7835.0,0.0,5061.0,19058.0,301.0,181.0,12538.0,6038.0,19058.0,Mar 2019,COALINDIA,876.0,10549.0,18.0,26.0,10562.0,1.0,10470.0,16.99,77.0,Mar 2020,135.02674865722656,113.05638885498048,Mar 2020,1.6988479636540645,7.947424876823224,1.2712964465357781,57.025738059848486,1308.2299999999998,9.688672896368256,0.8372888333553884
441.0,21888.0,4332.0,10493.0,37155.0,1712.0,19.0,9628.0,25797.0,37155.0,Mar 2019,DLF,2067.0,403.0,740.0,125.0,766.0,10.0,688.0,3.12,64.0,Mar 2020,160.82699584960938,171.0465545654297,Mar 2020,1.560090702947846,51.54711405436198,49.63265306122449,39.79431417089138,199.68,1.2415826021318113,1.0635438015976915
83.0,12655.0,1065.0,2445.0,16248.0,4683.0,400.0,3934.0,7231.0,16248.0,Mar 2019,DRREDDY,8290.0,202.0,57.0,781.0,1701.0,25.0,1277.0,76.92,26.0,Mar 2020,2493.608642578125,4334.359375,Mar 2020,15.385542168674698,32.4182090818789,152.46987951807228,1.0426656194581831,1999.92,0.8020183944872346,1.7381875010341379
2255.0,41838.0,1001.0,19304.0,64398.0,30415.0,9202.0,9624.0,15156.0,64398.0,Mar 2019,GAIL,65563.0,1210.0,139.0,1550.0,9085.0,34.0,6026.0,13.36,27.0,Mar 2020,112.28758239746094,92.59343719482422,Mar 2020,2.6722838137472285,8.404759161486597,18.553436807095345,24.045401480306985,360.71999999999997,3.212465637769013,0.8246097673300512
132.0,41828.0,3311.0,6524.0,51794.0,11232.0,1567.0,31128.0,7867.0,51794.0,Mar 2019,GRASIM,16479.0,-1800.0,199.0,760.0,1312.0,61.0,515.0,7.84,89.0,Mar 2020,690.2737426757812,699.2832641601562,Mar 2020,3.9015151515151514,88.04512023925781,316.8787878787879,12.893435531098122,697.76,1.0108453456380928,1.0130520993735768
271.0,30168.0,50.0,6967.0,37456.0,11235.0,212.0,5810.0,20199.0,37456.0,Mar 2019,HCLTECH,15594.0,805.0,16.0,1276.0,9931.0,18.0,8185.0,30.17,13.0,Mar 2020,525.5798950195312,675.4948120117188,Mar 2020,30.202952029520294,17.420613026832324,111.3210332103321,2.4734583881898495,392.21000000000004,0.7462423957168777,1.2852371607300854
344.0,77011.0,366214.0,15208.0,458778.0,973.0,0.0,46240.0,411565.0,458778.0,Mar 2019,HDFC,2355.0,30.0,27838.0,67.0,13119.0,27.0,9632.0,55.96,38.0,Mar 2020,2025.779296875,1866.2060546875,Mar 2020,28.0,36.200487792619725,223.86918604651163,1.8758213226198637,2126.48,1.0497096121380758,0.9212287131013431
545.0,148662.0,1040226.0,55108.0,1244541.0,4030.0,0.0,293116.0,947395.0,1244541.0,Mar 2019,HDFCBANK,32529.0,17626.0,50729.0,1140.0,32200.0,35.0,21078.0,38.7,19.0,Mar 2020,1100.7110595703125,1109.697265625,Mar 2020,38.675229357798166,28.442146242126935,272.7743119266055,1.726156908736529,735.3000000000001,0.6680227236810368,1.0081640008761203
40.0,12817.0,0.0,4784.0,17641.0,4619.0,542.0,5969.0,6512.0,17641.0,Mar 2019,HEROMOTOCO,28714.0,685.0,9.0,602.0,5011.0,32.0,3385.0,169.47,51.0,Mar 2020,2399.326904296875,2978.345703125,Mar 2020,84.625,14.15782677935254,320.425,2.125596137344427,8642.97,3.602247773957601,1.2413255141644848
222.0,48459.0,19534.0,13287.0,81502.0,33523.0,982.0,25494.0,21503.0,81502.0,Mar 2019,HINDALCO,41503.0,940.0,1683.0,1693.0,1810.0,33.0,1205.0,5.37,22.0,Mar 2020,176.27127075195312,191.48751831054688,Mar 2020,5.427927927927928,32.82519008416259,218.28378378378378,12.480763261165878,118.14,0.6702169871246076,1.0863229015918645
216.0,7443.0,0.0,10206.0,17865.0,4343.0,373.0,2949.0,10200.0,17865.0,Mar 2019,HINDUNILVR,29587.0,437.0,28.0,524.0,8522.0,29.0,6036.0,27.88,79.0,Mar 2020,1776.6495361328125,2109.7841796875,Mar 2020,27.944444444444443,63.72487575799184,34.458333333333336,4.446571954306603,2202.52,1.239704260860681,1.1875072358276204
1289.0,107074.0,818240.0,37856.0,964459.0,7931.0,0.0,207733.0,748795.0,964459.0,Mar 2019,ICICIBANK,36973.0,14512.0,36386.0,777.0,3777.0,11.0,3363.0,5.22,19.0,Mar 2020,391.005126953125,408.50390625,Mar 2020,2.60899922420481,74.90519673431514,83.06749418153608,4.859271321595172,99.17999999999999,0.253653962987268,1.0447533244211726
1596.0,8182.0,0.0,42.0,9821.0,52.0,0.0,9722.0,46.0,9821.0,Mar 2019,IDFC,56.0,11.0,0.0,5.0,108.0,-18.0,128.0,0.8,0.0,Mar 2020,31.926767349243164,29.549999237060547,Mar 2020,0.08020050125313283,39.908459186553955,5.1265664160401005,0.0,0.0,0.0,0.9255556290374334
2178.0,60533.0,0.0,15678.0,78389.0,10497.0,1212.0,18139.0,48541.0,78389.0,Mar 2019,INFY,54433.0,2852.0,0.0,1599.0,19927.0,26.0,14702.0,33.65,64.0,Mar 2020,761.67724609375,907.3897094726562,Mar 2020,6.750229568411386,22.635282201894505,27.792929292929294,8.40250911107336,2153.6,2.8274443158761855,1.1913047345528442
1226.0,56724.0,11.0,11837.0,69798.0,18486.0,3401.0,26578.0,21332.0,69798.0,Mar 2019,ITC,27551.0,2382.0,58.0,1312.0,18444.0,32.0,12464.0,10.17,57.0,Mar 2020,213.4141082763672,181.6558990478516,Mar 2020,10.166394779771615,20.984671413605426,46.26753670473083,26.708637240695488,579.6899999999999,2.716268407378731,0.8511897386493805
97.0,22447.0,19700.0,15429.0,57672.0,44363.0,1624.0,1693.0,9992.0,57672.0,Mar 2019,JINDALSTEL,21846.0,-1384.0,2896.0,2307.0,-570.0,54.0,-263.0,-2.72,0.0,Mar 2020,92.8000030517578,216.3000030517578,Mar 2020,-2.711340206185567,-34.1176481807933,231.41237113402062,0.0,-0.0,-0.0,2.330818921752834
486.0,8242.0,6186.0,22906.0,37821.0,7098.0,472.0,7431.0,22820.0,37821.0,Mar 2019,JPASSOCIAT,6192.0,-272.0,748.0,395.0,-774.0,0.0,-774.0,-3.18,0.0,Mar 2020,2.150000095367432,3.849999904632568,Mar 2020,-1.5925925925925926,-0.6761006589205761,16.958847736625515,0.0,-0.0,-0.0,1.7906975506317864
1454.0,41444.0,258129.0,11645.0,312172.0,1652.0,0.0,71189.0,239331.0,312172.0,Mar 2019,KOTAKBANK,8110.0,4657.0,12684.0,367.0,7386.0,34.0,4865.0,25.49,3.0,Mar 2020,1413.59814453125,1466.371826171875,Mar 2020,3.345942228335626,55.4569691852197,28.50343878954608,0.21222438722107986,76.47,0.05409599630265325,1.0373328741586065
281.0,49615.0,11990.0,62775.0,124660.0,8592.0,739.0,22904.0,92425.0,124660.0,Mar 2019,LT,74545.0,4897.0,1877.0,1000.0,9763.0,23.0,7491.0,53.41,34.0,Mar 2020,1227.544677734375,952.421875,Mar 2020,26.658362989323845,22.98342403546855,176.5658362989324,2.7697566220361365,1815.9399999999998,1.4793270118295003,0.7758755280156833
90.0,17027.0,6.0,2567.0,19690.0,3373.0,1199.0,7388.0,7730.0,19690.0,Mar 2019,LUPIN,8504.0,-49.0,35.0,426.0,2342.0,34.0,1539.0,34.01,15.0,Mar 2020,726.68359375,970.6852416992188,Mar 2020,17.1,21.366762533078507,189.1888888888889,2.0641721003488667,510.15,0.7020249313286495,1.3357742627572824
596.0,33613.0,2571.0,15916.0,52697.0,10082.0,2420.0,22016.0,18179.0,52697.0,Mar 2019,M&M,46974.0,1659.0,113.0,1860.0,6325.0,24.0,4796.0,38.58,21.0,Mar 2020,507.5356750488281,624.3724365234375,Mar 2020,8.046979865771812,13.155408891882534,56.397651006711406,4.137640176324486,810.18,1.5963015800259863,1.2302040373090404
151.0,45990.0,150.0,16641.0,62932.0,15408.0,1600.0,36515.0,9409.0,62932.0,Mar 2019,MARUTI,74968.0,2508.0,76.0,3019.0,10466.0,28.0,7501.0,248.3,32.0,Mar 2020,5957.78173828125,7059.09228515625,Mar 2020,49.675496688741724,23.99428811228856,304.56953642384104,0.5371126604787577,7945.6,1.3336507359687555,1.184852449326671
9895.0,97514.0,142807.0,40787.0,291002.0,125621.0,91207.0,13146.0,61029.0,291002.0,Mar 2019,NTPC,71260.0,1755.0,4717.0,7254.0,8831.0,-33.0,11750.0,11.88,51.0,Mar 2020,98.39250183105467,88.09593963623047,Mar 2020,1.187468418393128,8.282197123826151,9.854876200101062,51.83321803074974,605.88,6.157786302053069,0.8953521660369611
6290.0,195499.0,21635.0,76750.0,300175.0,9818.0,35050.0,84882.0,170425.0,300175.0,Mar 2019,ONGC,58916.0,7265.0,2492.0,15456.0,40029.0,33.0,26765.0,21.28,33.0,Mar 2020,100.73716735839844,74.2222671508789,Mar 2020,4.25516693163752,4.733889443533761,31.080922098569157,32.75851492090699,702.24,6.971011975169008,0.7367912866441247
921.0,43866.0,715356.0,14806.0,774949.0,6225.0,0.0,202128.0,566596.0,774949.0,Mar 2019,PNB,39301.0,7377.0,34154.0,578.0,-15346.0,35.0,-9975.0,-21.67,0.0,Mar 2020,59.400001525878906,37.04999923706055,Mar 2020,-10.830618892508143,-2.7411168216833826,47.62866449511401,0.0,-0.0,-0.0,0.6237373448705874
5232.0,53786.0,146086.0,41392.0,246496.0,163860.0,33578.0,2757.0,46301.0,246496.0,Mar 2019,POWERGRID,7428.0,1563.0,9091.0,10201.0,8962.0,-11.0,9939.0,14.25,44.0,Mar 2020,121.31204223632812,117.80709838867188,Mar 2020,1.8996559633027523,8.513125770970396,10.280198776758409,36.27010079863593,627.0,5.1684893638056195,0.9711080303072611
6339.0,398981.0,161720.0,208705.0,775745.0,203188.0,111557.0,331683.0,129317.0,775745.0,Mar 2019,RELIANCE,311853.0,8785.0,9751.0,10558.0,47367.0,26.0,35163.0,52.01,12.0,Mar 2020,1186.78369140625,2109.3642578125,Mar 2020,5.547089446284903,22.81837514720727,62.940684650575804,1.0111362404871689,624.12,0.5258919586773765,1.7773788712187821
263.0,14028.0,6079.0,7883.0,28252.0,1132.0,26.0,13606.0,13489.0,28252.0,Mar 2019,RELINFRA,7965.0,7211.0,1254.0,82.0,-1104.0,17.0,-913.0,-34.73,0.0,Mar 2020,36.34999847412109,29.899999618530277,Mar 2020,-3.4714828897338403,-1.0466455074610161,53.338403041825096,0.0,-0.0,-0.0,0.8225584834568066
892.0,220021.0,3314403.0,145595.0,3680912.0,38509.0,689.0,967022.0,2674692.0,3680912.0,Mar 2019,SBIN,121830.0,38300.0,154520.0,3212.0,1607.0,46.0,862.0,0.97,-0.0,Mar 2020,265.94464111328125,222.7930603027344,Mar 2020,0.9663677130044843,274.1697331064755,246.6603139013453,-0.0,-0.0,-0.0,0.837742243536443
240.0,22604.0,6437.0,8434.0,37714.0,4978.0,643.0,17904.0,14189.0,37714.0,Mar 2019,SUNPHARMA,8513.0,23.0,541.0,553.0,719.0,-14.0,817.0,3.4,81.0,Mar 2020,427.0943603515625,545.1841430664062,Mar 2020,3.404166666666667,125.61598833869486,94.18333333333334,18.96536398498095,275.4,0.6448223754893523,1.2764957669252253
679.0,21483.0,18640.0,20107.0,60910.0,22287.0,6287.0,16867.0,15469.0,60910.0,Mar 2019,TATAMOTORS,64263.0,2352.0,1794.0,3099.0,2399.0,16.0,2021.0,7.0,0.0,Mar 2020,112.6500015258789,142.8000030517578,Mar 2020,2.976435935198822,16.092857360839844,31.63917525773196,0.0,0.0,0.0,1.2676431523966964
270.0,13919.0,17453.0,6492.0,38135.0,7630.0,368.0,21313.0,8824.0,38135.0,Mar 2019,TATAPOWER,7563.0,3662.0,1500.0,633.0,2221.0,20.0,1769.0,6.54,20.0,Mar 2020,51.5268669128418,60.44684600830078,Mar 2020,6.551851851851852,7.8787258276516505,51.55185185185185,38.81470230633312,130.8,2.538481530834186,1.1731131665844776
1146.0,69309.0,29701.0,37342.0,137498.0,71222.0,5796.0,39407.0,21073.0,137498.0,Mar 2019,TATASTEEL,50048.0,2291.0,2824.0,3803.0,16227.0,35.0,10533.0,93.5,14.0,Mar 2020,315.9564819335937,414.9148864746094,Mar 2020,9.19109947643979,3.3792137105197186,60.47905759162304,4.430989962390598,1309.0,4.142975614835209,1.3132026408681634
375.0,78523.0,39.0,20224.0,99161.0,9661.0,834.0,30469.0,58197.0,99161.0,Mar 2019,TCS,88206.0,7627.0,170.0,1716.0,40705.0,26.0,30065.0,80.12,37.0,Mar 2020,2138.89453125,2201.06298828125,Mar 2020,80.17333333333333,26.69613743447329,209.39466666666667,1.7298655665072311,2964.44,1.3859682918855936,1.0290656954435793
275.0,27634.0,20637.0,20725.0,69271.0,46637.0,1111.0,7065.0,14459.0,69271.0,Mar 2019,ULTRACEMCO,32920.0,383.0,1648.0,2321.0,3492.0,31.0,2412.0,87.84,13.0,Mar 2020,3854.528564453125,4042.821533203125,Mar 2020,8.770909090909091,43.8812450415884,100.48727272727272,0.3372656287953705,1141.92,0.29625412833385345,1.0488498050024737
1207.0,48185.0,5128.0,12468.0,66988.0,4401.0,2113.0,30249.0,30225.0,66988.0,Mar 2019,WIPRO,39363.0,2569.0,525.0,934.0,9870.0,23.0,7614.0,12.62,8.0,Mar 2020,251.65367126464844,270.99853515625,Mar 2020,6.308202154101077,19.940861431430147,39.92129246064623,3.1789721007435254,100.96,0.40118627911383287,1.0768709782551027
374.0,77508.0,42202.0,30785.0,150867.0,35525.0,15731.0,68582.0,31029.0,150867.0,Mar 2019,VEDL,33097.0,6400.0,3757.0,3243.0,4947.0,-3.0,5075.0,13.65,138.0,Mar 2020,102.4980010986328,101.7741928100586,Mar 2020,13.56951871657754,7.509011069496908,207.24064171122996,134.63677195734186,1883.7,18.377919372177164,0.992938318008
96.0,9357.0,663.0,3471.0,13588.0,4961.0,108.0,2658.0,5861.0,13588.0,Mar 2020,ASIANPAINT,13337.0,324.0,78.0,690.0,3413.0,22.0,2654.0,27.67,43.0,Mar 2021,1964.2283935546875,3105.083251953125,Mar 2021,27.645833333333332,70.98765426652285,97.46875,2.1891547918306173,1189.8100000000002,0.6057391308995319,1.5808157860572511
